IL%,LCD (Å)-C,PLD (Å)-C,LCD/PLD,Density (g/cm3)-C,Porosity-C,PV (cm3/g)-C,C%-C,H%-C,N%-C,O%-C,Metal%-C,Halogen%-C,Metalloids%-C,Ametal%-C,TDU-C,DU-C,MP-C,OtoM-C,CO2 Qst ,CO2 Uptake (mol/kg)-C-1 bar-Single
5.73,7.55288,6.66056,1.13397071717693,1.20999,0.47546,0.392946,48.2412060301507,33.9195979899498,4.52261306532663,10.0502512562814,2.01005025125628,1.00502512562814,0.251256281407035,0,499,0.649739583333333,0.0416666666666667,5,20.826596619,1.457720514
8.12,7.76169,6.62638,1.17133185842043,0.759515,0.67694,0.891279,50.3937007874016,21.6535433070866,3.93700787401575,18.8976377952756,3.1496062992126,1.5748031496063,0.393700787401575,0,604,0.786458333333333,0.0625,6,22.9747386859,6.3436080005
2.34,11.06918,6.46655,1.71175974824288,0.762606,0.74534,0.977359,45.2599388379205,24.3119266055046,7.64525993883792,14.6788990825688,3.6697247706422,4.28134556574923,0.152905198776758,0,217.5,0.734797297297297,0.0810810810810811,4,16.1990795361,2.211564081
2.91,8.74899,7.45456,1.17364270996544,1.06861,0.63522,0.594436,40.5797101449275,22.2826086956522,10.1449275362319,22.8260869565217,3.26086956521739,0.72463768115942,0.181159420289855,0,326,0.727678571428571,0.0803571428571429,7,35.4245214272,4.972035304
7.52,11.31651,8.34429,1.35619807077654,0.713225,0.71058,0.996292,44.2244224422442,38.6138613861386,0.66006600660066,11.8811881188119,2.97029702970297,1.32013201320132,0.33003300330033,0,303,0.565298507462687,0.0671641791044776,4,18.7340271084,1.313491489
1.9,19.05218,16.19728,1.17625798899568,0.416686,0.80214,1.92505,45.8839406207827,43.1174089068826,3.37381916329285,6.47773279352227,0.809716599190283,0.269905533063428,0.0674763832658569,0,361.5,0.531617647058824,0.0176470588235294,8,17.9797335015,1.5707035185
6.13,9.72345,4.63537,2.09766426412563,0.796931,0.65148,0.817487,44,42.75,3.5,6,1,2.5,0.25,0,363,0.515625,0.0227272727272727,6,21.1543658531,2.5078003141
3.24,8.3861,6.77458,1.23787747727534,0.91249,0.57018,0.624862,42.6914153132251,46.2877030162413,4.40835266821346,4.17633410672854,0.928074245939675,0.464037122969838,1.04408352668213,0,675,0.458559782608696,0.0217391304347826,4.5,20.0360411803,0.7131923025
5.12,10.83342,6.67267,1.62355099233141,0.858419,0.6963,0.811143,44.0677966101695,26.8361581920904,0.564971751412429,22.5988700564972,4.51977401129944,1.12994350282486,0.282485875706215,0,218,0.698717948717949,0.102564102564103,5,25.4259395558,2.5410791328
5.42,9.32317,4.76391,1.95704158978654,1.17828,0.50868,0.431715,45.7420924574209,32.8467153284672,9.24574209245742,8.75912408759124,2.18978102189781,0.97323600973236,0.24330900243309,0,483,0.642287234042553,0.0478723404255319,4,24.7278897292,1.6594752379
14.19,7.45099,4.01977,1.85358615045139,1.20842,0.51894,0.429438,38.3561643835616,32.1917808219178,6.84931506849315,16.4383561643836,2.73972602739726,2.73972602739726,0.684931506849315,0,521,0.581473214285714,0.0714285714285714,6,28.5298067589,1.8107501538
8.51,8.14221,5.09601,1.59776177833246,1.11593,0.51242,0.459187,39.4557823129252,41.156462585034,4.76190476190476,12.2448979591837,0.680272108843537,1.36054421768707,0.340136054421769,0,667,0.479166666666667,0.0172413793103448,18,33.9953453845,0.9790267853
6.27,8.81737,2.76867,3.18469517855143,1.07386,0.51564,0.480174,30.4761904761905,43.5714285714286,14.7619047619048,8.57142857142857,1.42857142857143,0.952380952380952,0.238095238095238,0,293,0.2861328125,0.046875,6,25.9610685982,0.3021869191
10.03,10.60386,6.67891,1.58766325642957,0.853786,0.68168,0.79842,43.6170212765958,29.2553191489362,1.06382978723404,21.2765957446809,2.12765957446809,2.12765957446809,0.531914893617021,0,219,0.667682926829268,0.0487804878048781,10,28.971001753,3.1434464603
5.04,8.64676,7.62186,1.13446848931888,0.818866,0.65176,0.79593,52.093023255814,31.3953488372093,0.465116279069767,12.093023255814,2.7906976744186,0.930232558139535,0.232558139534884,0,627,0.699776785714286,0.0535714285714286,4.33333333333333,22.0232101184,3.7586467476
5.04,9.3773,8.42224,1.11339738596858,0.800497,0.66166,0.826562,52.093023255814,31.3953488372093,0.465116279069767,12.093023255814,2.7906976744186,0.930232558139535,0.232558139534884,0,627,0.699776785714286,0.0535714285714286,4.33333333333333,25.6121120241,3.4070814627
4.61,9.44808,8.466,1.11600283486889,0.869872,0.62578,0.719393,51.9148936170213,30.4255319148936,2.12765957446809,11.9148936170213,2.5531914893617,0.851063829787234,0.212765957446809,0,691,0.707991803278688,0.0491803278688525,4.66666666666667,22.5255516301,2.8272033522
6.41,9.59836,6.68349,1.43612992613141,0.56184,0.76226,1.35672,48,34,2.85714285714286,11.4285714285714,2.28571428571429,1.14285714285714,0.285714285714286,0,435,0.647321428571429,0.0476190476190476,5,14.2220014894,1.4867627032
1.09,10.6362,8.75081,1.21545319804681,1.15941,0.51022,0.440068,32.7044025157233,44.3396226415094,1.70709793351303,17.7897574123989,3.23450134770889,0.179694519317161,0.0449236298292902,0,470,0.322802197802198,0.0989010989010989,5.5,25.0125901846,0.4234644841
2.09,8.95577,6.23874,1.43550941375983,0.883653,0.65038,0.736012,53.7074148296593,30.3607214428858,1.80360721442886,10.4208416833667,3.2064128256513,0.400801603206413,0.100200400801603,0,385.5,0.719216417910448,0.0597014925373134,3.25,14.8779726689,1.446125174
4.5,17.63458,8.5908,2.05272850025609,0.49641,0.80356,1.61874,49.3273542600897,32.0627802690583,0.448430493273543,14.3497757847534,2.69058295964126,0.896860986547085,0.224215246636771,0,595,0.676136363636364,0.0545454545454545,5.33333333333333,10.795243307,0.68079212
7.97,10.32035,6.83892,1.50906137226346,1.04482,0.6461,0.618386,40.4040404040404,19.6969696969697,1.01010101010101,30.3030303030303,6.06060606060606,2.02020202020202,0.505050505050505,0,485,0.7578125,0.15,5,27.7641843678,4.1060909225
3.49,15.12916,13.44327,1.12540773189856,0.737937,0.69798,0.945852,44.8484848484849,37.7272727272727,3.03030303030303,10.9090909090909,2.72727272727273,0.606060606060606,0.151515151515152,0,515.5,0.580518018018018,0.0608108108108108,4,18.424774306,1.9565830079
3.68,7.55824,6.21149,1.2168159330531,1.3803,0.516,0.373831,36.2139917695473,27.7777777777778,5.34979423868313,24.6913580246914,4.93827160493827,0.823045267489712,0.205761316872428,0,869,0.6171875,0.136363636363636,5,31.9563569581,2.1404672837
2.28,13.28139,6.7011,1.98197161660026,0.907035,0.70996,0.782726,45.2599388379205,16.9724770642202,0.305810397553517,29.3577981651376,7.3394495412844,0.611620795107034,0.152905198776758,0,241.5,0.815878378378378,0.162162162162162,4,23.5252850096,2.4674441382
8.55,7.36509,4.70761,1.56450725527391,1.0445,0.59974,0.574186,47.4885844748858,24.2009132420091,0.91324200913242,21.9178082191781,3.19634703196347,1.82648401826484,0.45662100456621,0,621,0.746394230769231,0.0673076923076923,6.85714285714286,26.2056647181,4.0468366633
7.7,19.11403,11.74026,1.62807552813992,0.592681,0.78004,1.31612,44.6351931330472,27.0386266094421,18.0257510729614,0,6.00858369098712,3.86266094420601,0.429184549356223,0,581,0.698317307692308,0.134615384615385,0,17.1345580101,1.1075561762
6.93,7.25048,4.00532,1.81021241748475,1.17543,0.5071,0.431418,46.4516129032258,30.6451612903226,8.38709677419355,10.3225806451613,2.58064516129032,1.29032258064516,0.32258064516129,0,1159,0.670717592592593,0.0555555555555556,4,28.7350488752,2.5077186072
4.49,10.10393,8.07627,1.25106391935881,0.833869,0.6673,0.800246,43.9516129032258,35.2822580645161,0.403225806451613,16.9354838709677,2.41935483870968,0.806451612903226,0.201612903225806,0,523,0.599770642201835,0.055045871559633,7,22.7198096051,2.3362909511
1.39,18.33861,11.31425,1.62084185871799,0.572415,0.79128,1.38235,51.0108864696734,29.1601866251944,1.39968895800933,15.552099533437,2.48833592534992,0.31104199066874,0.0777604976671851,0,469.5,0.715701219512195,0.0487804878048781,6.25,48.0778115252,4.6728160916
1.57,13.15947,6.70867,1.96156168063118,0.973705,0.63338,0.650484,47.479674796748,28.5365853658537,0.16260162601626,19.5121951219512,3.90243902439024,0.32520325203252,0.0813008130081301,0,409.5,0.701198630136986,0.0821917808219178,5,23.0047180187,3.1032581689
7.33,7.18359,2.79609,2.5691554992865,2.03444,0.3635,0.178673,31.9018404907975,38.9570552147239,25.1533742331288,0,2.45398773006135,1.22699386503067,0.306748466257669,0,649,0.390024038461538,0.0769230769230769,0,45.278178927,1.5830008967
1.51,11.8597,6.56666,1.80604751882997,0.657227,0.7372,1.12168,52.5252525252525,32.2510822510823,0.144300144300144,11.2554112554113,3.46320346320346,0.288600288600289,0.0721500721500721,0,2019,0.693337912087912,0.0659340659340659,3.25,15.8873716523,1.8400123574
2.79,10.32117,6.08599,1.69589006883022,0.879239,0.6707,0.762819,51.1695906432749,31.140350877193,2.92397660818713,11.4035087719298,2.63157894736842,0.584795321637427,0.146198830409357,0,975,0.696428571428571,0.0514285714285714,4.33333333333333,25.0186201461,3.3163816101
5.33,8.37681,5.6395,1.4853816827733,1.13239,0.69094,0.610161,37.037037037037,20.3703703703704,9.62962962962963,22.2222222222222,8.88888888888889,1.48148148148148,0.37037037037037,0,291,0.7275,0.24,2.5,24.6482043554,2.1026293852
17.49,7.66748,5.94498,1.28974025143903,0.861807,0.66392,0.770381,45.6140350877193,30.7017543859649,1.75438596491228,14.0350877192982,3.50877192982456,3.50877192982456,0.87719298245614,0,415,0.665064102564103,0.0769230769230769,4,23.6104687173,2.5858696407
4.32,7.54735,3.38865,2.22724388768389,1.08862,0.54248,0.49832,52.5896414342629,33.2669322709163,1.99203187250996,9.56175298804781,1.59362549800797,0.796812749003984,0.199203187250996,0,723,0.684659090909091,0.0303030303030303,6,23.416315056,1.7169151439
13.43,6.99824,1.98713,3.52178267149104,1.79541,0.45178,0.251631,41.5094339622642,25.4716981132075,1.88679245283019,22.6415094339623,3.77358490566038,3.77358490566038,0.943396226415094,0,550,0.694444444444444,0.0909090909090909,6,30.8316092011,1.7808379024
13.43,6.95769,2.22516,3.12682683492423,1.88174,0.42972,0.228363,41.5094339622642,25.4716981132075,1.88679245283019,22.6415094339623,3.77358490566038,3.77358490566038,0.943396226415094,0,550,0.694444444444444,0.0909090909090909,6,28.2372165307,1.0961297249
13.43,6.9615,2.11045,3.29858560970409,1.88004,0.42766,0.227474,41.5094339622642,25.4716981132075,1.88679245283019,22.6415094339623,3.77358490566038,3.77358490566038,0.943396226415094,0,550,0.694444444444444,0.0909090909090909,6,29.371806496,1.0717344365
13.43,7.12176,2.25426,3.15924516249235,1.74098,0.45996,0.264195,41.5094339622642,25.4716981132075,1.88679245283019,22.6415094339623,3.77358490566038,3.77358490566038,0.943396226415094,0,550,0.694444444444444,0.0909090909090909,6,40.8604773764,1.8141052547
7.51,6.86627,3.79079,1.81130318482427,1.33777,0.47534,0.355322,33.5483870967742,43.5483870967742,8.38709677419355,10.3225806451613,2.58064516129032,1.29032258064516,0.32258064516129,0,220,0.352564102564103,0.0769230769230769,4,24.6863050996,0.5653851754
4.3,18.97157,17.55682,1.08058122142848,0.339955,0.86574,2.54663,48.9082969432314,24.235807860262,12.6637554585153,10.4803493449782,2.62008733624454,0.873362445414847,0.218340611353712,0,169.5,0.756696428571429,0.0535714285714286,4,9.0247188776,0.5817554194
10.28,10.1554,9.86619,1.02931324047074,0.563634,0.7887,1.39931,27.8481012658228,17.0886075949367,31.6455696202532,15.1898734177215,5.06329113924051,2.53164556962025,0.632911392405063,0,245,0.696022727272727,0.181818181818182,3,11.5921516763,0.5657809565
6.24,13.21618,9.67463,1.36606567899754,0.805336,0.666,0.826984,51.9774011299435,31.3559322033898,6.21468926553672,6.77966101694915,2.25988700564972,1.12994350282486,0.282485875706215,0,772,0.699275362318841,0.0434782608695652,3,24.8643147737,2.6127340477
9.24,7.8976,7.35598,1.07362989023896,0.818372,0.64392,0.78683,62.0689655172414,8.62068965517241,10.3448275862069,9.19540229885057,2.29885057471264,6.89655172413793,0.574712643678161,0,1207,0.931327160493827,0.037037037037037,4,21.7648803531,2.2758412083
3.54,15.06697,7.92585,1.90099106089568,0.615113,0.7986,1.2983,44.0528634361233,24.4493392070485,0.440528634361234,22.9074889867841,7.04845814977974,0.881057268722467,0.220264317180617,0,145.5,0.7275,0.16,3.25,12.2682276696,0.8316239508
5.01,11.09173,8.58939,1.29132918635666,0.741037,0.6964,0.939765,51.8134715025907,28.7564766839378,0.518134715025907,13.4715025906736,4.14507772020725,1.03626943005181,0.259067357512953,0,579,0.72375,0.08,3.25,23.7898299728,1.070295022
2.09,17.72359,9.78067,1.81210387427446,0.445387,0.83354,1.87149,69.0997566909976,13.5036496350365,0.24330900243309,12.6520681265207,3.89294403892944,0.48661800486618,0.121654501216545,0,513.5,0.904049295774648,0.0563380281690141,3.25,10.5809186812,0.8425602426
2.7,10.28948,3.68518,2.79212412962189,0.935469,0.61752,0.660118,46.5558194774347,35.9857482185273,0.237529691211401,14.2517814726841,2.37529691211401,0.475059382422803,0.118764845605701,0,482,0.614795918367347,0.0510204081632653,6,23.3587349468,2.5951663136
2.58,10.40168,6.18945,1.68054996809086,0.98357,0.60004,0.610064,45.6876456876457,35.3146853146853,1.16550116550117,13.986013986014,2.33100233100233,1.3986013986014,0.116550116550117,0,482,0.614795918367347,0.0510204081632653,6,24.8681349434,2.213372976
4.99,10.25144,8.68563,1.18027592701969,0.831388,0.65364,0.786203,52.093023255814,31.3953488372093,0.465116279069767,12.093023255814,2.7906976744186,0.930232558139535,0.232558139534884,0,627,0.699776785714286,0.0535714285714286,4.33333333333333,22.9040890251,3.0677834906
4.99,10.61507,9.35673,1.1344850177359,0.799974,0.67124,0.839077,52.093023255814,31.3953488372093,0.465116279069767,12.093023255814,2.7906976744186,0.930232558139535,0.232558139534884,0,627,0.699776785714286,0.0535714285714286,4.33333333333333,25.1324287416,3.2016561519
0.15,17.57992,8.8668,1.98266792980557,0.946958,0.63662,0.672279,47.5427853666196,33.7494112105511,3.4071282775946,5.08714083843618,1.69571361281206,5.11854294237714,0.00785052598524101,3.39142722562412,3907.5,0.64522787318362,0.035667107001321,3,27.4075180945,1.9679864872
3.41,8.56325,7.67795,1.11530421531789,1.12681,0.53218,0.47229,47.5757575757576,35,5.75757575757576,8.18181818181818,2.72727272727273,0.606060606060606,0.151515151515152,0,596.5,0.633227176220807,0.0573248407643312,3,22.9237520061,0.809787413
5.22,7.62947,7.30319,1.04467636745039,1.31356,0.52646,0.400789,42.7672955974843,24.8427672955975,0.628930817610063,25.1572327044025,5.0314465408805,1.25786163522013,0.314465408805031,0,773,0.710477941176471,0.117647058823529,5,38.6806057255,4.8105354795
7.1,7.63225,6.61135,1.15441626899196,0.619189,0.7457,1.20432,44.5859872611465,35.3503184713376,0.636942675159236,15.2866242038217,2.54777070063694,1.27388535031847,0.318471337579618,0,254.5,0.605952380952381,0.0571428571428571,6,16.0477362119,1.7304370819
4.81,9.64114,8.06325,1.19568908318606,0.957028,0.5477,0.572293,48.062015503876,37.7906976744186,9.68992248062016,0,1.16279069767442,0.775193798449612,0.193798449612403,2.32558139534884,603,0.607862903225806,0.0241935483870968,0,22.0178454457,1.3558819202
7.93,10.01369,8.63252,1.15999615407784,0.816131,0.64478,0.790045,43.4108527131783,30.6201550387597,16.2790697674419,0,1.55038759689922,1.55038759689922,0.387596899224806,6.2015503875969,581,0.6484375,0.0357142857142857,0,20.5452012451,2.0508495681
1.62,12.86788,7.67645,1.67628005132581,0.733383,0.71332,0.972643,56.0683760683761,25.8974358974359,0.170940170940171,13.3333333333333,4.1025641025641,0.341880341880342,0.0854700854700855,0,505.5,0.770579268292683,0.0731707317073171,3.25,23.2749207683,2.0039345097
11.2,7.24354,7.11342,1.01829218575594,1.1491,0.54536,0.474597,43.3734939759036,23.4939759036145,1.20481927710843,24.0963855421687,4.81927710843374,2.40963855421687,0.602409638554217,0,421,0.730902777777778,0.111111111111111,5,33.8234731224,2.9109617984
7.64,9.76766,5.55441,1.758541411239,0.980598,0.63652,0.649114,48.5981308411215,21.9626168224299,0.934579439252336,14.9532710280374,3.73831775700935,1.86915887850467,0.467289719626168,7.47663551401869,645,0.775240384615385,0.0769230769230769,4,22.1112565595,3.6725989908
0.59,13.28416,6.21681,2.13681293139086,0.813009,0.66336,0.815932,44.9098312972659,26.9633507853403,11.2274578243165,13.9616055846422,2.79232111692845,0.116346713205352,0.029086678301338,0,1081.5,0.700453367875648,0.0621761658031088,5,12.8939289082,0.6686816359
28.61,4.28264,2.5128,1.70432983126393,1.15249,0.4838,0.419788,40.625,23.4375,3.125,18.75,6.25,6.25,1.5625,0,297,0.713942307692308,0.153846153846154,3,49.7657054828,4.095070645
24.97,4.41106,3.74404,1.17815514791509,1.2846,0.49646,0.386472,40.625,23.4375,3.125,18.75,6.25,6.25,1.5625,0,297,0.713942307692308,0.153846153846154,3,49.0864864454,4.1888987034
5.01,15.83326,12.52591,1.26404069644441,0.489609,0.81188,1.65822,51.8134715025907,28.7564766839378,0.518134715025907,13.4715025906736,4.14507772020725,1.03626943005181,0.259067357512953,0,290,0.725,0.08,3.25,20.9701982879,1.2413043921
3.49,6.65129,5.76109,1.15451937046635,1.03308,0.5846,0.565883,44.7653429602888,28.7003610108303,4.69314079422383,16.6064981949458,4.33212996389892,0.72202166064982,0.180505415162455,0,675,0.680443548387097,0.0967741935483871,3.83333333333333,23.7661101137,3.068913331
6.19,9.50279,8.16581,1.16372901157387,1.07342,0.54916,0.5116,45.0549450549451,33.7912087912088,10.4395604395604,7.14285714285714,2.1978021978022,1.0989010989011,0.274725274725275,0,821,0.625762195121951,0.0487804878048781,3.25,23.783973586,1.1566787721
6.19,9.82233,8.59361,1.1429806565576,1.06145,0.55202,0.52006,45.0549450549451,33.7912087912088,10.4395604395604,7.14285714285714,2.1978021978022,1.0989010989011,0.274725274725275,0,821,0.625762195121951,0.0487804878048781,3.25,21.6460049538,1.1911970458
10.02,8.74297,4.30786,2.02953902865924,1.04604,0.57316,0.547932,39.2857142857143,42.4107142857143,4.46428571428571,7.14285714285714,2.67857142857143,3.57142857142857,0.446428571428571,0,649,0.4609375,0.0681818181818182,2.66666666666667,38.6038871376,3.5114671879
6.12,11.51198,6.01308,1.91448974568773,0.790703,0.6781,0.857592,42.7027027027027,36.4864864864865,10.2702702702703,6.48648648648649,2.7027027027027,1.08108108108108,0.27027027027027,0,725,0.573575949367089,0.0632911392405063,2.4,21.8162666758,1.8819153333
3.1,8.34669,7.38724,1.1298793595443,0.91735,0.63556,0.692822,42.7350427350427,34.045584045584,10.5413105413105,9.11680911680912,2.84900284900285,0.56980056980057,0.142450142450142,0,723,0.6025,0.0666666666666667,3.2,22.6349143909,1.6033287335
1.43,11.35707,8.27218,1.37292346153009,0.789161,0.67208,0.851639,48.0204342273308,33.6526181353768,9.32311621966794,6.13026819923372,2.55427841634738,0.255427841634738,0.0638569604086845,0,489.5,0.65093085106383,0.0531914893617021,2.4,19.5974901865,1.9411144179
1.81,11.91575,6.64329,1.79365194052947,0.729182,0.71018,0.973941,45.5906821963394,33.1946755407654,6.15640599001664,11.9800332778702,2.66222961730449,0.332778702163062,0.0831946755407654,0,349.5,0.637773722627737,0.0583941605839416,4.5,16.7598331269,1.5277288491
2.74,23.624,19.88778,1.1878651111386,0.530852,0.8319,1.5671,50.3703703703704,25,0.37037037037037,14.4444444444444,4.44444444444444,5.18518518518519,0.185185185185185,0,410,0.753676470588235,0.0882352941176471,3.25,14.6962866163,1.1856529952
