LCD (Å)-P,PLD (Å)-P,LCD/PLD,Density (g/cm3)-P,Porosity-P,PV (cm3/g)-P,C%-P,H%-P,N%-P,O%-P,Metal%-P,Halogen%-P,Metalloids%-P,Ametal%-P,TDU-P,DU-P,MP-P,OtoM-P,CO2_Qst,CO2 Uptake (mol/kg)-P-1 bar-Single
7.17986,6.11858,1.17345201010692,0.866219,0.629059498647,0.726213,46.6019417475728,34.9514563106796,11.6504854368932,5.8252427184466,0.970873786407767,0,0,0,241,0.627604166666667,0.0208333333333333,6,15.6484509526,2.3536965064
7.61791,7.1259,1.06904531357443,1.44051,0.45563907504,0.316304,50.1930501930502,21.6216216216216,6.94980694980695,19.3050193050193,1.93050193050193,0,0,0,1225,0.78525641025641,0.0384615384615385,10,51.0279805443,1.7870591652
9.12837,8.40691,1.08581750012787,0.722394,0.688520222946,0.953109,51.219512195122,31.7073170731707,4.8780487804878,9.75609756097561,2.4390243902439,0,0,0,697,0.691468253968254,0.0476190476190476,4,15.3487860878,1.9129152596
10.72174,9.5428,1.12354235654106,1.08933,0.66409805187,0.609639,50,25,0,21.4285714285714,3.57142857142857,0,0,0,673,0.751116071428571,0.0714285714285714,6,37.769668205,3.9344952398
10.11718,8.98959,1.12543286178791,1.13998,0.65217799808,0.572096,50,25,0,21.4285714285714,3.57142857142857,0,0,0,337,0.752232142857143,0.0714285714285714,6,41.7531801118,4.1351561817
24.0878,19.56278,1.23130761578876,0.396674,0.8513417388,2.1462,46.4646464646465,26.2626262626263,10.1010101010101,13.1313131313131,4.04040404040404,0,0,0,1585,0.717844202898551,0.0869565217391304,3.25,11.7381955982,0.7390371581
12.65196,8.29446,1.52535065573889,0.451159,0.80936119964,1.79396,52.9411764705882,29.4117647058824,0,14.7058823529412,2.94117647058824,0,0,0,313,0.724537037037037,0.0555555555555556,5,13.7107959138,1.2155760988
11.31431,8.36781,1.35212319591387,0.504804,0.77581812348,1.53687,47.8260869565217,39.1304347826087,0,10.8695652173913,2.17391304347826,0,0,0,313,0.59280303030303,0.0454545454545455,5,15.136569445,1.3940959822
13.15116,8.94761,1.46979584492395,0.566631,0.74130067206,1.30826,53.448275862069,37.9310344827586,0,7.32758620689655,1.29310344827586,0,0,0,641,0.64616935483871,0.0241935483870968,5.66666666666667,16.683488403,1.8946041478
22.84209,13.13474,1.7390591667593,0.3316,0.862518128,2.60108,52.0833333333333,29.1666666666667,2.08333333333333,13.5416666666667,3.125,0,0,0,325,0.722222222222222,0.06,4.33333333333333,13.4966293489,1.2195956526
8.82467,7.78619,1.13337460298297,0.718839,0.706600047186,0.982974,51.219512195122,29.2682926829268,0,15.8536585365854,3.65853658536585,0,0,0,961,0.715029761904762,0.0714285714285714,4.33333333333333,14.5838307717,1.30008163
13.77283,9.32974,1.47622870519436,0.847182,0.727259999172,0.858446,34.4168260038241,34.4168260038241,3.44168260038241,22.5621414913958,5.16252390057361,0,0,0,361,0.501388888888889,0.15,4.37037037037037,18.4014557173,0.9784821549
10.78851,9.78577,1.10246919762063,1.06208,0.63073957376,0.593872,49.4117647058824,25.8823529411765,0,21.1764705882353,3.52941176470588,0,0,0,621,0.739285714285714,0.0714285714285714,6,14.9009020849,0.8028240323
7.83097,7.40903,1.0569494252284,1.20234,0.59278127382,0.493023,50,38.0952380952381,0,7.14285714285714,2.38095238095238,0,0,2.38095238095238,417,0.620535714285714,0.0476190476190476,3,19.8387681217,2.4846476601
26.88188,14.27742,1.88282476806034,0.228193,0.90355984859,3.95963,83.4782608695652,0,0,13.9130434782609,2.60869565217391,0,0,0,769,1.00130208333333,0.03125,5.33333333333333,9.014413986,0.736580105
16.43876,6.06826,2.7089742364368,0.642634,0.73125965494,1.13791,54.5454545454545,32.7272727272727,10.9090909090909,0,1.81818181818182,0,0,0,673,0.701041666666667,0.0333333333333333,0,25.4769147915,4.148579059
12.26899,11.84366,1.03591204070363,0.968975,0.6245005116,0.644496,51.2820512820513,30.7692307692308,11.5384615384615,3.84615384615385,2.56410256410256,0,0,0,673,0.701041666666667,0.05,1.5,16.0876944151,0.6435934928
7.46272,6.5924,1.1320186881864,1.41914,0.56301966962,0.396733,48.695652173913,33.0434782608696,10.4347826086957,0,2.60869565217391,5.21739130434783,0,0,593,0.661830357142857,0.0535714285714286,0,16.7313493052,1.0901909347
7.10181,6.42344,1.10560852129077,0.845931,0.701779282014,0.829594,52.3076923076923,21.5384615384615,0,20,6.15384615384615,0,0,0,649,0.795343137254902,0.117647058823529,3.25,14.4603399166,1.8899201911
9.21841,8.6538,1.06524417019113,0.774354,0.701279761728,0.905632,52.1739130434783,26.0869565217391,4.34782608695652,13.0434782608696,4.34782608695652,0,0,0,433,0.751736111111111,0.0833333333333333,3,26.4712665798,3.9760061516
9.37737,8.81194,1.06416634702461,0.767876,0.69788026322,0.908845,52.1739130434783,26.0869565217391,4.34782608695652,13.0434782608696,4.34782608695652,0,0,0,433,0.751736111111111,0.0833333333333333,3,26.1297226,3.847927522
7.67584,7.08221,1.08381988108232,1.59013,0.47823954815,0.300755,46.1538461538462,34.965034965035,9.79020979020979,2.7972027972028,2.0979020979021,4.1958041958042,0,0,657,0.622159090909091,0.0454545454545455,1.33333333333333,17.0415161002,0.7127610855
7.40687,6.3734,1.16215363856027,1.045,0.563857965,0.539577,40.4761904761905,40.4761904761905,7.14285714285714,9.52380952380952,2.38095238095238,0,0,0,613,0.500816993464052,0.0588235294117647,4,25.2832349213,3.3576922747
6.74353,6.08333,1.10852608686361,1.04037,0.57070016535,0.548555,42.4528301886792,37.7358490566038,8.49056603773585,8.49056603773585,2.83018867924528,0,0,0,801,0.55625,0.0666666666666667,3,22.3356152747,2.0287926083
10.13924,9.1183,1.11196604630249,0.794573,0.682019350831,0.858347,51.063829787234,25.531914893617,6.38297872340426,13.8297872340426,3.19148936170213,0,0,0,577,0.751302083333333,0.0625,4.33333333333333,33.0458255598,3.1507850764
11.26647,9.24806,1.21825226047409,1.85326,0.61686129752,0.332852,33.9425587467363,23.4986945169713,6.26631853785901,27.154046997389,8.61618798955614,0,0.522193211488251,0,341,0.655769230769231,0.253846153846154,3.15151515151515,35.1844614951,0.9114489985
9.79574,6.08779,1.60907981385692,0.943707,0.686079707535,0.727005,54.7619047619048,33.3333333333333,0,9.52380952380952,2.38095238095238,0,0,0,769,0.696557971014493,0.0434782608695652,4,21.5678839758,2.210392354
10.51695,6.38304,1.64763968265905,1.04276,0.54487963936,0.522536,57.3705179282869,0,9.56175298804781,30.6772908366534,2.39043824701195,0,0,0,1153,1.00086805555556,0.0416666666666667,12.8333333333333,12.20562661,0.145312269
14.92931,7.83688,1.90500683945652,0.605549,0.80869857852,1.33548,45.2830188679245,22.6415094339623,0,24.5283018867925,7.54716981132075,0,0,0,145,0.755208333333333,0.166666666666667,3.25,11.317053293,0.7956719155
18.73011,9.18223,2.03982148127416,0.559382,0.81967922606,1.46533,44.4444444444444,14.8148148148148,22.2222222222222,7.40740740740741,6.17283950617284,4.93827160493827,0,0,241,0.836805555555556,0.138888888888889,1.2,13.5324878039,1.1008373587
14.59694,9.55254,1.52806897432515,0.758381,0.717219871225,0.945725,47.6190476190476,28.5714285714286,19.047619047619,0,4.76190476190476,0,0,0,673,0.701041666666667,0.1,0,19.1928577833,3.2062769555
14.99425,9.89757,1.51494255660733,0.742133,0.730319726906,0.984082,47.6190476190476,28.5714285714286,19.047619047619,0,4.76190476190476,0,0,0,673,0.701041666666667,0.1,0,18.8584479412,2.9005729098
10.28423,8.92731,1.15199651406751,0.565579,0.76707783033,1.35627,53.7931034482759,33.1034482758621,1.37931034482759,8.96551724137931,2.75862068965517,0,0,0,433,0.693910256410256,0.0512820512820513,3.25,13.3156897772,1.0672962512
10.65663,8.88209,1.19978856327734,0.568939,0.76625842398,1.34682,53.7931034482759,33.1034482758621,1.37931034482759,8.96551724137931,2.75862068965517,0,0,0,433,0.693910256410256,0.0512820512820513,3.25,13.2757715547,1.0518573268
10.80975,9.01667,1.19886277306367,0.57877,0.7648792812,1.32156,53.7931034482759,33.1034482758621,1.37931034482759,8.96551724137931,2.75862068965517,0,0,0,433,0.693910256410256,0.0512820512820513,3.25,12.3629650906,0.8437500684
11.0796,9.00578,1.2302765557231,0.578861,0.76520214451,1.32191,53.7931034482759,33.1034482758621,1.37931034482759,8.96551724137931,2.75862068965517,0,0,0,433,0.693910256410256,0.0512820512820513,3.25,12.418616187,0.8690053331
11.63304,8.54355,1.36161665818073,0.576845,0.7621622247,1.32126,53.7931034482759,33.1034482758621,1.37931034482759,8.96551724137931,2.75862068965517,0,0,0,433,0.693910256410256,0.0512820512820513,3.25,13.3440381932,1.0003520975
11.07115,8.99047,1.23143172715108,0.579843,0.76320095346,1.31622,53.7931034482759,33.1034482758621,1.37931034482759,8.96551724137931,2.75862068965517,0,0,0,433,0.693910256410256,0.0512820512820513,3.25,12.4171306999,0.8619159881
7.29207,6.24842,1.16702622422949,0.867522,0.652019992458,0.751589,47.3684210526316,31.5789473684211,5.26315789473684,13.1578947368421,2.63157894736842,0,0,0,577,0.667824074074074,0.0555555555555556,5,16.0942673193,2.6287998707
7.91756,6.4663,1.22443437514498,0.860651,0.619320156345,0.719595,50,38.7096774193548,0,9.67741935483871,1.61290322580645,0,0,0,913,0.613575268817204,0.032258064516129,6,26.7040250241,3.3646007016
7.30426,6.58081,1.10993327569099,1.26614,0.49720178274,0.392691,37.9310344827586,37.9310344827586,6.89655172413793,13.7931034482759,3.44827586206897,0,0,0,265,0.501893939393939,0.0909090909090909,4,15.7476165613,0.7425334141
7.28305,6.53779,1.11399264889206,1.26957,0.50034134571,0.394103,37.9310344827586,37.9310344827586,6.89655172413793,13.7931034482759,3.44827586206897,0,0,0,265,0.501893939393939,0.0909090909090909,4,15.8494147964,0.7341184945
7.29669,6.59263,1.10679501200583,1.26497,0.5007383745,0.39585,37.9310344827586,37.9310344827586,6.89655172413793,13.7931034482759,3.44827586206897,0,0,0,265,0.501893939393939,0.0909090909090909,4,15.9637023365,0.7520814802
10.1521,9.22287,1.10075280254411,0.974713,0.573919786817,0.588809,43.5483870967742,38.7096774193548,4.83870967741935,12.0967741935484,0.806451612903226,0,0,0,961,0.556134259259259,0.0185185185185185,15,16.0727602898,0.493754909
7.84546,7.51001,1.04466705104254,0.994019,0.673319644049,0.677371,64,0,0,32,4,0,0,0,385,1.00260416666667,0.0625,8,20.5777345207,3.2098680928
6.9686,6.75464,1.03167600345836,0.970836,0.65812001604,0.67789,48.4848484848485,24.2424242424242,0,24.2424242424242,3.03030303030303,0,0,0,289,0.752604166666667,0.0625,8,23.7756921955,4.3787465856
8.48093,8.31325,1.0201702102066,1.14979,0.5510598533,0.47927,63.1578947368421,0,10.5263157894737,21.0526315789474,5.26315789473684,0,0,0,577,1.00173611111111,0.0833333333333333,4,15.0302024436,1.0085784905
10.4416,7.37714,1.41539946374882,0.876059,0.577000491288,0.658632,50.6024096385542,38.5542168674699,7.2289156626506,0,1.20481927710843,0,0,2.40963855421687,625,0.620039682539683,0.0238095238095238,0,18.5114443637,1.155355279
14.92012,13.26382,1.12487352813895,0.364733,0.85112269215,2.33355,52.6315789473684,31.5789473684211,2.63157894736842,10.5263157894737,2.63157894736842,0,0,0,449,0.7015625,0.05,4,10.0840410044,0.8683076916
15.2632,14.48838,1.05347871880776,0.352219,0.85600135789,2.43031,52.6315789473684,31.5789473684211,2.63157894736842,10.5263157894737,2.63157894736842,0,0,0,449,0.7015625,0.05,4,9.9787744513,0.8726746977
11.06987,10.13701,1.09202516323847,0.459099,0.805259646,1.754,50.9803921568627,31.3725490196078,7.84313725490196,7.84313725490196,1.96078431372549,0,0,0,577,0.693509615384615,0.0384615384615385,4,12.9241075008,1.3293126155
10.7041,9.83524,1.08834151479781,0.46338,0.8059382988,1.73926,50.9803921568627,31.3725490196078,7.84313725490196,7.84313725490196,1.96078431372549,0,0,0,577,0.693509615384615,0.0384615384615385,4,12.8032738748,1.2983903776
9.56032,7.67295,1.24597710137561,0.49461,0.7937204514,1.60474,50.9803921568627,31.3725490196078,7.84313725490196,7.84313725490196,1.96078431372549,0,0,0,577,0.693509615384615,0.0384615384615385,4,12.83411355,1.38057499
6.84277,6.02463,1.1357992109059,0.975059,0.599280036931,0.614609,43.9024390243902,34.1463414634146,9.75609756097561,9.75609756097561,2.4390243902439,0,0,0,793,0.611882716049383,0.0555555555555556,4,22.5017807822,3.1846561922
12.1628,7.94976,1.52995813710099,0.602258,0.78695848344,1.30668,34.7826086956522,40.5797101449275,0,18.8405797101449,5.79710144927536,0,0,0,81,0.421875,0.166666666666667,3.25,8.0704686687,0.3497952567
12.3479,7.93508,1.5561153762785,0.594787,0.80044055312,1.34576,42.1052631578947,28.0701754385965,0,22.8070175438596,7.01754385964912,0,0,0,129,0.671875,0.166666666666667,3.25,7.9243011659,0.3540178982
8.69785,7.20402,1.20736061254688,2.71194,0.50906096934,0.187711,19.3548387096774,17.2043010752688,6.45161290322581,39.7849462365591,16.1290322580645,0,0,1.0752688172043,321,0.557291666666667,0.833333333333333,2.46666666666667,33.2651993264,0.8067040328
14.37161,9.52614,1.50864988337354,0.820684,0.648300146484,0.789951,44.0191387559809,37.3205741626794,3.82775119617225,12.4401913875598,2.39234449760766,0,0,0,478,0.577294685990338,0.0543478260869565,5.2,20.9210411056,2.0110871366
7.93907,7.22306,1.09912834726556,0.860598,0.652259272572,0.757914,44.7368421052632,28.9473684210526,13.1578947368421,10.5263157894737,2.63157894736842,0,0,0,277,0.678921568627451,0.0588235294117647,4,17.2944763604,3.3968425859
24.60958,9.07771,2.7109898862158,0.617494,0.80812,1.30870907247682,44.4444444444444,8.88888888888889,0,26.6666666666667,6.66666666666667,0,0,13.3333333333333,865,0.901041666666667,0.15,4,18.4499844855,2.0830793379
26.23491,8.98152,2.92098776153702,0.74946,0.8240387646,1.09951,44.4444444444444,8.88888888888889,0,26.6666666666667,6.66666666666667,0,0,13.3333333333333,865,0.901041666666667,0.15,4,15.7361875806,1.1048575192
10.09747,8.73086,1.15652639029832,0.873304,0.70617981352,0.80863,47.3684210526316,15.7894736842105,0,31.5789473684211,5.26315789473684,0,0,0,811,0.834362139917695,0.111111111111111,6,16.5695674496,2.4979559241
11.89704,7.38871,1.61016469722049,0.789542,0.676860144844,0.857282,40,34.7368421052632,12.6315789473684,8.42105263157895,3.15789473684211,1.05263157894737,0,0,689,0.566611842105263,0.0789473684210526,2.66666666666667,23.7902995044,0.9931364266
11.45237,6.2191,1.8414834943963,0.691054,0.76872,1.11238774393897,52.8813559322034,20.3389830508475,4.06779661016949,16.271186440678,6.44067796610169,0,0,0,1009,0.80849358974359,0.121794871794872,2.52631578947368,12.8020041574,1.3143729167
13.00069,7.8833,1.64914312534091,0.659994,0.79023721596,1.19734,52.7027027027027,20.2702702702703,4.05405405405405,18.2432432432432,4.72972972972973,0,0,0,1009,0.80849358974359,0.0897435897435897,3.85714285714286,10.150567836,0.659644943
13.22709,7.48961,1.76605857981924,0.746095,0.733219638585,0.982743,35.2941176470588,35.2941176470588,23.5294117647059,0,5.88235294117647,0,0,0,193,0.502604166666667,0.166666666666667,0,12.9914359147,0.6698824588
10.79042,10.46123,1.03146761900847,0.865805,0.62631987378,0.723396,57.8947368421053,21.0526315789474,7.01754385964912,5.26315789473684,3.50877192982456,0,0,5.26315789473684,757,0.819264069264069,0.0606060606060606,1.5,22.2179708218,0.818299862
18.24794,15.70532,1.16189545962769,0.629378,0.719379054,1.143,57.7777777777778,30,3.33333333333333,3.33333333333333,1.11111111111111,3.33333333333333,0,1.11111111111111,309,0.742788461538462,0.0192307692307692,3,18.6785538917,1.2681159229
20.89956,12.46101,1.67719631073244,0.589451,0.7567,1.28373690094681,50.4378283712785,37.8283712784588,0,8.40630472854641,2.27670753064799,1.0507880910683,0,0,1441,0.625434027777778,0.0451388888888889,3.69230769230769,19.6888054897,1.6724144177
20.38401,12.03953,1.69309017876944,0.623884,0.74617774168,1.19602,48.4033613445378,36.3025210084034,0,12.1008403361345,2.18487394957983,1.00840336134454,0,0,1441,0.625434027777778,0.0451388888888889,5.53846153846154,26.0639343532,1.9732760018
21.62458,12.8634,1.68109364553695,0.537596,0.76743979384,1.42754,49.9133448873484,37.4350086655113,0,10.3986135181976,2.25303292894281,0,0,0,1441,0.625434027777778,0.0451388888888889,4.61538461538461,25.5752211859,2.4964554948
11.96272,9.22491,1.29678446727394,0.937417,0.764359510213,0.815389,35,25,20,0,10,5,0,5,433,0.644345238095238,0.285714285714286,0,14.0694120388,0.6544577883
9.35069,6.788,1.37753241013553,0.67204,0.6941030732,1.03283,85.0267379679144,0,0,12.8342245989305,2.13903743315508,0,0,0,1273,1.00078616352201,0.0251572327044025,6,15.5623610328,1.4616374214
10.36808,6.69285,1.54912780056329,0.689339,0.68634037535,0.99565,84.5744680851064,0,0,12.7659574468085,2.65957446808511,0,0,0,1273,1.00078616352201,0.0314465408805031,4.8,15.2425492241,1.2425538234
15.41425,6.04306,2.550735885462,0.985048,0.676819585464,0.687093,31.2,9.6,38.4,14.4,5.2,1.2,0,0,529,0.84775641025641,0.166666666666667,2.76923076923077,11.1128365723,0.3527135697
8.50034,6.20625,1.36964189325277,0.902105,0.650920177485,0.721557,49.3827160493827,29.6296296296296,2.46913580246914,14.8148148148148,2.46913580246914,1.23456790123457,0,0,337,0.702083333333333,0.05,6,18.9884388489,2.1238012275
8.95571,7.85087,1.14072835239916,1.04877,0.50403781323,0.480599,33.0097087378641,52.4271844660194,1.94174757281553,9.70873786407767,0.970873786407767,0,0,1.94174757281553,449,0.206341911764706,0.0294117647058824,10,19.9845491307,0.306721597
8.71389,7.73822,1.12608455174446,1.0399,0.6084423703,0.585097,48,12,0,36,4,0,0,0,505,0.876736111111111,0.0833333333333333,9,16.8686772574,2.0042649121
9.20346,6.51384,1.41290851479312,0.903887,0.658659745239,0.728697,48.2758620689655,27.5862068965517,17.2413793103448,3.44827586206897,1.72413793103448,1.72413793103448,0,0,721,0.715277777777778,0.0357142857142857,2,17.0430917132,1.425250582
7.28872,6.94897,1.04889213797153,1.56771,0.47614017807,0.303717,34.7826086956522,30.4347826086957,17.3913043478261,13.0434782608696,4.34782608695652,0,0,0,289,0.564453125,0.125,3,23.0906340017,2.8852654496
9.30216,6.24705,1.48904843085937,0.741977,0.75605972346,1.01898,43.2432432432432,14.4144144144144,0,28.8288288288288,6.30630630630631,0,0,7.20720720720721,321,0.8359375,0.145833333333333,4.57142857142857,13.8773238084,1.3436552147
9.0134,7.41469,1.21561386922447,0.805193,0.63702039002,0.79114,42.3076923076923,42.3076923076923,5.76923076923077,1.92307692307692,0.961538461538462,5.76923076923077,0.961538461538462,0,705,0.500710227272727,0.0227272727272727,2,17.6490575953,1.168683439
11.11497,8.76618,1.2679376877956,0.702909,0.72857923668,1.03652,53.4653465346535,29.7029702970297,0,12.8712871287129,3.96039603960396,0,0,0,313,0.724537037037037,0.0740740740740741,3.25,18.8205506439,1.7942248026
10.11514,7.87261,1.28485216465696,1.80828,0.51201990684,0.283153,43.9024390243902,24.390243902439,9.75609756097561,9.75609756097561,4.8780487804878,7.31707317073171,0,0,313,0.724537037037037,0.111111111111111,2,28.0018993897,2.4786851354
9.9895,7.84364,1.27357961354677,1.82449,0.50619927703,0.277447,46.1538461538462,20.5128205128205,10.2564102564103,10.2564102564103,5.12820512820513,7.69230769230769,0,0,337,0.780092592592593,0.111111111111111,2,26.5195660701,2.498008724
9.91615,7.57023,1.30988754634932,1.81736,0.50888079096,0.280011,46.1538461538462,20.5128205128205,10.2564102564103,10.2564102564103,5.12820512820513,7.69230769230769,0,0,337,0.780092592592593,0.111111111111111,2,26.3649861744,2.4898275325
9.99029,7.67576,1.30153756761545,1.81654,0.51076018488,0.281172,46.1538461538462,20.5128205128205,10.2564102564103,10.2564102564103,5.12820512820513,7.69230769230769,0,0,337,0.780092592592593,0.111111111111111,2,26.2745245916,2.5042010637
9.77671,7.50773,1.3022191794324,1.82075,0.50701879025,0.278467,46.1538461538462,20.5128205128205,10.2564102564103,10.2564102564103,5.12820512820513,7.69230769230769,0,0,337,0.780092592592593,0.111111111111111,2,26.5369198753,2.5227348735
8.75382,8.54002,1.02503507017548,1.82922,0.5088798579,0.278195,46.1538461538462,20.5128205128205,10.2564102564103,10.2564102564103,5.12820512820513,7.69230769230769,0,0,673,0.778935185185185,0.111111111111111,2,25.0403023667,1.7210164489
7.31637,6.45604,1.13325970718893,1.73048,0.41209996816,0.238142,50,26.9230769230769,3.84615384615385,15.3846153846154,3.84615384615385,0,0,0,685,0.731837606837607,0.0769230769230769,4,20.4690501019,0.9549020337
7.03313,6.18448,1.13722253123949,1.79515,0.3840005365,0.21391,50,26.9230769230769,3.84615384615385,15.3846153846154,3.84615384615385,0,0,0,685,0.731837606837607,0.0769230769230769,4,20.6007655321,0.8537035611
8.9893,8.47778,1.0603365503705,1.1703,0.5962596579,0.509493,45.2830188679245,15.0943396226415,0,32.0754716981132,7.54716981132075,0,0,0,641,0.834635416666667,0.166666666666667,4.25,21.7063352215,1.1390895686
7.54626,6.93403,1.08829353204414,1.01005,0.6209625792,0.614784,43.4782608695652,34.7826086956522,0,17.3913043478261,4.34782608695652,0,0,0,385,0.6015625,0.1,4,17.6017015912,2.5391595383
8.21501,7.04462,1.16613955046546,1.34866,0.62359745678,0.462383,42,0,12,36,10,0,0,0,673,1.0014880952381,0.238095238095238,3.6,48.8420368811,4.8008663998
18.45827,6.58719,2.80214628695999,0.562613,0.79251917632,1.40864,57.1428571428571,19.047619047619,0,19.047619047619,4.76190476190476,0,0,0,961,0.834201388888889,0.0833333333333333,4,15.9996971829,1.5900124609
15.93628,12.83397,1.24172644941511,0.720992,0.695559728192,0.964726,37.6306620209059,33.4494773519164,8.36236933797909,12.5435540069686,1.04529616724739,5.57491289198606,1.39372822299652,0,481,0.556712962962963,0.0277777777777778,12,14.9786810343,0.90866189
15.94546,13.91701,1.14575329039787,0.73396,0.69394009704,0.945474,37.6306620209059,33.4494773519164,8.36236933797909,18.1184668989547,1.04529616724739,1.39372822299652,0,0,481,0.556712962962963,0.0277777777777778,17.3333333333333,14.8433938582,0.9709052445
13.72369,6.45196,2.12705751430573,0.685669,0.77992106074,1.13746,40.6779661016949,25.4237288135593,5.08474576271187,22.0338983050847,6.77966101694915,0,0,0,133,0.692708333333333,0.166666666666667,3.25,12.0557261225,0.9005006411
14.98995,7.96636,1.8816561139592,0.594677,0.80921862129,1.36077,45.2830188679245,22.6415094339623,0,24.5283018867925,7.54716981132075,0,0,0,289,0.752604166666667,0.166666666666667,3.25,11.1824362683,0.7891396852
14.85496,7.70694,1.92747835068133,0.60968,0.803040012,1.31715,45.2830188679245,22.6415094339623,0,24.5283018867925,7.54716981132075,0,0,0,289,0.752604166666667,0.166666666666667,3.25,11.2523999129,0.7647944952
7.20449,6.50754,1.10709884226605,0.901596,0.604940261736,0.670966,41.5584415584416,28.5714285714286,5.19480519480519,20.7792207792208,3.8961038961039,0,0,0,673,0.6572265625,0.09375,5.33333333333333,19.0670235741,4.7256931654
9.96905,6.18583,1.61159456370447,0.726944,0.683820228032,0.940678,52.2935779816514,30.2752293577982,2.75229357798165,11.9266055045872,2.75229357798165,0,0,0,973,0.71125730994152,0.0526315789473684,4.33333333333333,15.8301936143,2.3065757063
9.299,8.11112,1.14645079841008,0.865985,0.69459964062,0.802092,48.6033519553073,29.0502793296089,0,18.9944134078212,3.35195530726257,0,0,0,977,0.701867816091954,0.0689655172413793,5.66666666666667,20.9551223352,1.7732705511
18.88528,7.91526,2.38593299525221,0.52911,0.7870828716,1.48756,53.7313432835821,29.8507462686567,0,13.4328358208955,2.98507462686567,0,0,0,937,0.722993827160494,0.0555555555555556,4.5,13.9164783748,1.3712383555
10.45647,7.25484,1.44130952577865,0.692818,0.71679643098,1.03461,54.5454545454545,29.5454545454545,4.54545454545455,9.09090909090909,2.27272727272727,0,0,0,561,0.73046875,0.0416666666666667,4,17.7521002263,1.766312524
9.89603,6.43173,1.53862646597416,0.868874,0.649060173362,0.747013,42.9752066115703,39.6694214876033,0,9.91735537190083,3.30578512396694,0.826446280991736,0,3.30578512396694,337,0.540064102564103,0.0769230769230769,3,31.1953000391,2.278279918
16.55076,14.44175,1.14603562587637,0.481061,0.79873925257,1.66037,54.9019607843137,31.3725490196078,0,7.84313725490196,2.61437908496732,0.65359477124183,0,2.61437908496732,361,0.716269841269841,0.0476190476190476,3,24.1691912434,1.6547222955
9.40831,6.38396,1.47374200339601,0.853746,0.713339786586,0.835541,48,16,0,32,4,0,0,0,961,0.834201388888889,0.0833333333333333,8,16.3938067189,3.0627695869
9.55833,6.46911,1.47753400390471,0.853712,0.716160215136,0.838878,48,16,0,32,4,0,0,0,961,0.834201388888889,0.0833333333333333,8,16.52695107,2.9580861192
6.9414,6.28093,1.10515480987688,0.978416,0.602380400304,0.615669,40.6779661016949,30.5084745762712,13.5593220338983,10.1694915254237,1.69491525423729,0,0,3.38983050847458,481,0.626302083333333,0.0416666666666667,6,18.394064484,2.7075817615
10.71116,6.72932,1.59171506184875,0.81633,0.71466018015,0.875455,45.679012345679,24.6913580246914,0,24.6913580246914,4.93827160493827,0,0,0,217,0.733108108108108,0.108108108108108,5,25.1923191599,2.4512833055
10.86493,6.69089,1.62383927997621,0.80874,0.718080246,0.8879,45.679012345679,24.6913580246914,0,24.6913580246914,4.93827160493827,0,0,0,217,0.733108108108108,0.108108108108108,5,24.8452185746,2.3885699729
13.84194,12.53053,1.10465718529065,0.54201,0.7638980538,1.40938,73.6842105263158,0,0,21.0526315789474,2.63157894736842,2.63157894736842,0,0,337,1.00297619047619,0.0357142857142857,8,16.2430223991,0.5330496813
9.24639,8.49069,1.08900336721751,1.36901,0.62595928735,0.457235,47.3684210526316,15.7894736842105,0,31.5789473684211,5.26315789473684,0,0,0,541,0.834876543209877,0.111111111111111,6,43.8888832187,3.6592283215
10.21317,6.80397,1.50106041031927,0.728441,0.71082001221,0.97581,45.945945945946,35.1351351351351,5.40540540540541,10.8108108108108,2.7027027027027,0,0,0,337,0.619485294117647,0.0588235294117647,4,15.0351672672,1.5922754914
12.53233,8.72491,1.43638501715204,0.545044,0.7897415038,1.44895,44.2953020134228,34.8993288590604,4.02684563758389,13.4228187919463,3.35570469798658,0,0,0,321,0.607954545454545,0.0757575757575758,4,12.1482161839,0.7801350479
12.96071,10.42327,1.24343991856682,0.496377,0.76107996279,1.53327,52.8846153846154,38.4615384615385,5.76923076923077,0,0.961538461538462,0,0,1.92307692307692,561,0.6375,0.0181818181818182,0,12.1624361961,0.8809692497
17.38519,6.8397,2.54180592716055,0.751336,0.678939517048,0.903643,53.2019704433498,35.4679802955665,0,9.60591133004926,1.72413793103448,0,0,0,1729,0.667052469135803,0.0324074074074074,5.57142857142857,19.0933572473,0.9918231644
8.95121,6.85436,1.30591477541302,0.828799,0.755859715206,0.911994,47.0588235294118,17.6470588235294,5.88235294117647,23.5294117647059,5.88235294117647,0,0,0,417,0.814453125,0.125,4,12.3688010456,1.1394691397
7.78278,7.14976,1.08853723761357,1.04071,0.5576020109,0.53579,51.063829787234,34.0425531914894,4.25531914893617,8.51063829787234,2.12765957446809,0,0,0,769,0.667534722222222,0.0416666666666667,4,26.1198910777,1.9746520196
20.46091,10.15,2.01585320197044,0.611993,0.77344287333,1.26381,44.9035812672176,23.6914600550964,3.30578512396694,21.763085399449,3.03030303030303,0,0,3.30578512396694,1441,0.736707566462168,0.0674846625766871,7.18181818181818,16.0326214259,1.1765639197
9.09166,6.13483,1.48197423563489,0.794129,0.718319857402,0.904538,38.3561643835616,38.3561643835616,10.958904109589,6.84931506849315,5.47945205479452,0,0,0,253,0.501984126984127,0.142857142857143,1.25,18.7303077808,1.7867762797
